message_id,url_id,url_host_defanged,url_length,hostname_length,path_length,path_depth,digit_ratio,special_ratio,subdomain_count,has_ip_literal,has_port,has_punycode,has_at_symbol,is_malformed,suspicious_token_count,hostname_entropy
msg-3632133746cbdba3602c,url-279b453fbffb7b8beff3,hxxp://www[.]tworld[.]co[.]kr에서,18,18,0,0,0.0,0.16666666666666666,2,0,0,0,0,0,0,3.2390979179887864
msg-737f2c2ebfad01a45696,url-0d6fda5af1448c1e7dff,hxxps://cms[.]itc[.]ac[.]kr,124,13,22,3,0.0967741935483871,0.18548387096774194,2,0,0,0,0,0,0,2.9689185639620974
msg-4e70c9bf9aff2dd6c52e,url-949f32903b436cb0a62f,hxxps://bit[.]ly,14,6,8,1,0.21428571428571427,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-2775128c172ffee7a40d,url-cfe069e846545134fc1a,hxxps://survey[.]inhatc[.]ac[.]kr:8444,39,19,6,1,0.1794871794871795,0.20512820512820512,2,0,1,0,0,0,0,3.6818808028034025
msg-0b87dcd6723ec49a1653,url-3682ba79c5760e2acace,hxxps://skt[.]sh,12,6,6,1,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,2.2516291673878226
msg-8b51eab0552d75882fdb,url-fc4af53735eeee9baf94,hxxp://sktmmscs[.]co[.]kr,134,14,14,1,0.35074626865671643,0.1044776119402985,1,0,0,0,0,0,0,2.8962915290459277
msg-3ded61e5c54106a629c1,url-8a0b41f229286025b1d5,hxxp://t-mms[.]kr,50,8,5,1,0.22,0.26,0,0,0,0,0,0,0,2.75
msg-20361618f4e466684298,url-eadf1a3ac776b81788b6,hxxp://pf[.]kakao[.]com,20,12,8,1,0.0,0.2,1,0,0,0,0,0,0,2.918295834054489
msg-2a9c4c2fda5d33ce48cd,url-fe3a06453c41211e7dae,hxxp://www[.]skt-id[.]co[.]kr)에서,19,19,0,0,0.0,0.2631578947368421,2,0,0,0,0,0,0,3.6421498816369042
msg-0200069073b8eb8dde9e,url-95339b5d7b41db7d883f,hxxp://qre[.]kr,16,6,10,1,0.0625,0.125,0,0,0,0,0,0,0,2.2516291673878226
msg-a8c8ec6bf391d0c99c63,url-12bce39f0df15f0f978d,hxxps://chat[.]tworld[.]co[.]kr:17443,75,17,44,4,0.0,0.13333333333333333,2,0,1,0,0,0,0,3.3371753411230767
msg-2fcd16af90157181824f,url-ad89fd48833fd85eb253,hxxps://i[.]nx[.]com,12,8,4,1,0.16666666666666666,0.25,1,0,0,0,0,0,0,2.75
msg-2fcd16af90157181824f,url-ddcf42cc6580d6ce2fbd,hxxps://i[.]nx[.]com,12,8,4,1,0.16666666666666666,0.25,1,0,0,0,0,0,0,2.75
msg-2fcd16af90157181824f,url-72b5386e38dfcc5003c9,hxxps://i[.]nx[.]com,12,8,4,1,0.16666666666666666,0.25,1,0,0,0,0,0,0,2.75
msg-2fcd16af90157181824f,url-c521d97deba3948ac565,hxxps://i[.]nx[.]com,12,8,4,1,0.16666666666666666,0.25,1,0,0,0,0,0,0,2.75
msg-1918021a9ab5b96f6b4a,url-de7ccb29a792e3f9c647,hxxp://www[.]skt-id[.]co[.]kr)에서,19,19,0,0,0.0,0.2631578947368421,2,0,0,0,0,0,0,3.6421498816369042
msg-fdf0ad3cb753684078bc,url-5485fa2d21e00af554b1,hxxp://www[.]tworld[.]co[.]kr에서,18,18,0,0,0.0,0.16666666666666666,2,0,0,0,0,0,0,3.2390979179887864
msg-cf0b79e8560aed58b091,url-186f2e49dfb8c30a956a,hxxp://ac[.]kr,5,5,0,0,0.0,0.2,0,0,0,0,0,0,0,2.321928094887362
msg-4b1d56ae84919569bd02,url-9df97e374d0a5b72e2b1,hxxp://gishow[.]kr,26,9,17,2,0.46153846153846156,0.11538461538461539,0,0,0,0,0,0,0,3.169925001442312
msg-4b1d56ae84919569bd02,url-5c179375fe45dac7662c,hxxp://gishow[.]kr,26,9,17,1,0.19230769230769232,0.07692307692307693,0,0,0,0,0,0,0,3.169925001442312
msg-4b1d56ae84919569bd02,url-de8909ac9f323e236d9a,hxxp://gishow[.]kr,13,9,4,1,0.0,0.15384615384615385,0,0,0,0,0,0,0,3.169925001442312
msg-16bf5126357863968978,url-546a2d01f6a3c13341c2,hxxps://www[.]sktad[.]co[.]kr,51,15,36,3,0.11764705882352941,0.11764705882352941,2,0,0,0,0,0,0,3.139572261986723
msg-c49453e2a2e142497842,url-115fe79a7cb153464a88,hxxp://dmaps[.]kr,14,8,6,1,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,3.0
msg-30a01a560160e8b2a585,url-df2b320fec0f08df6995,hxxp://han[.]gl,12,6,6,1,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,2.584962500721156
msg-62f4245650f9e72d75e5,url-8bcecdac7d19b824f145,hxxp://han[.]gl,12,6,6,1,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,2.584962500721156
msg-7a1cf7374980e830086a,url-af64ce63e13231651497,hxxps://c11[.]kr,11,6,5,1,0.2727272727272727,0.18181818181818182,0,0,0,0,0,0,0,2.2516291673878226
msg-6a56df5db7358cd4f27b,url-5cb39d7af9f7a2a41aae,hxxps://m[.]tworld[.]co[.]kr,39,14,25,3,0.0,0.1794871794871795,2,0,0,0,0,0,0,3.1820058147602133
msg-6a56df5db7358cd4f27b,url-69d6e6196844cb0d81cc,hxxp://refill[.]sktcoupon[.]co[.]kr,22,22,0,0,0.0,0.13636363636363635,2,0,0,0,0,0,0,3.6635327548042547
msg-c6f6a4ec77c25f734d00,url-9517d541f1d7c986e358,hxxp://boanissue[.]co[.]kr,25,15,10,1,0.0,0.16,1,0,0,0,0,0,0,3.506890595608519
msg-3597a4de1b7c3c95c8e0,url-670bb0e42b7b1bde9165,hxxp://pf[.]kakao[.]com,20,12,8,1,0.0,0.2,1,0,0,0,0,0,0,2.918295834054489
msg-443bde1f95d79ea8dfda,url-9b8f8ee6f3cce7a539c2,hxxp://www[.]kosaf[.]go[.]kr,15,15,0,0,0.0,0.2,2,0,0,0,0,0,0,3.0062389286533895
msg-29b85567db57dc2e155b,url-586378a5dca93a7adef8,hxxps://baeminkr[.]onelink[.]me,33,19,14,2,0.24242424242424243,0.12121212121212122,1,0,0,0,0,0,0,3.326360407952694
msg-3ae03682b9e841624970,url-9ef4ce0dc19fe4d4f2e5,hxxps://www[.]bccard[.]com,62,14,48,4,0.16129032258064516,0.14516129032258066,1,0,0,0,0,0,0,2.9852281360342516
msg-3ae03682b9e841624970,url-d726898e364d5cc76b39,hxxps://www[.]bccard[.]com,62,14,48,4,0.16129032258064516,0.14516129032258066,1,0,0,0,0,0,0,2.9852281360342516
msg-85836b2ccc3113e814cf,url-9db9f31f8e6fd1185c0b,hxxps://mms[.]doortodoor[.]co[.]kr:8443,82,20,17,2,0.024390243902439025,0.12195121951219512,2,0,1,0,0,0,0,2.8709505944546687
msg-afb346a99c1469a4a721,url-a50bc22a8f0f6797bf3b,hxxps://i[.]nx[.]com,12,8,4,1,0.16666666666666666,0.25,1,0,0,0,0,0,0,2.75
msg-afb346a99c1469a4a721,url-9659dcfac3193331ba6f,hxxps://youtu[.]be,20,8,12,1,0.0,0.1,0,0,0,0,0,0,0,2.75
msg-afb346a99c1469a4a721,url-59974b2e124e0bc73e23,hxxps://i[.]nx[.]com,12,8,4,1,0.16666666666666666,0.25,1,0,0,0,0,0,0,2.75
msg-0bb3c5182ba9c5d47b70,url-180d991c7956e2bae107,hxxp://shorturl[.]at,17,11,6,1,0.058823529411764705,0.11764705882352941,0,0,0,0,0,0,0,3.095795255000934
msg-785c9052fa07fd9c0ef9,url-fa887f7efb4a93d023b0,hxxp://iphak[.]kpu[.]ac[.]kr,15,15,0,0,0.0,0.2,2,0,0,0,0,0,0,3.0062389286533895
msg-865cc48d5519fa35f4a3,url-914cc385cfd90575d1f5,hxxp://t-mms[.]kr,49,8,5,1,0.1836734693877551,0.2653061224489796,0,0,0,0,0,0,0,2.75
msg-865cc48d5519fa35f4a3,url-876d905ff9080e5f744e,hxxp://t-mms[.]kr,64,8,5,1,0.140625,0.25,0,0,0,0,0,0,1,2.75
msg-865cc48d5519fa35f4a3,url-1226456907185d63faf8,hxxp://t-mms[.]kr,61,8,5,1,0.14754098360655737,0.26229508196721313,0,0,0,0,0,0,0,2.75
msg-3c38cb690f07682dcebd,url-475532e1c2b999405993,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-bedb96e45d16cb1241f6,url-433796a5ab394e0a7da8,hxxps://cms[.]itc[.]ac[.]kr,124,13,22,3,0.0967741935483871,0.18548387096774194,2,0,0,0,0,0,0,2.9689185639620974
msg-fce2f9a6a90295d1ddcb,url-0ff4b61a6520bc102006,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-fdee1c7e58ecf17efc9f,url-b9aa9b21532c1fd12ff9,hxxp://pf[.]kakao[.]com,20,12,8,1,0.0,0.2,1,0,0,0,0,0,0,2.918295834054489
msg-c721f3ca127a7e2073e8,url-9f1689ba761b8d471104,hxxp://app[.]ubikey[.]co[.]kr,20,16,4,1,0.0,0.25,2,0,0,0,0,0,0,3.452819531114783
msg-2d741267799939823660,url-0f3dbf4cd4a9c7559faa,hxxps://bit[.]ly,14,6,8,1,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-29ca45c603f6069bd290,url-3dc5abc4e5a73d36aa05,hxxp://t-mms[.]kr,49,8,5,1,0.20408163265306123,0.2653061224489796,0,0,0,0,0,0,0,2.75
msg-288776148eb8ed00feed,url-e430b4bd1d2fa586dc37,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-14c42962f5aeb9514d4f,url-83f2333797542b747a0a,hxxp://t-mms[.]kr,49,8,5,1,0.20408163265306123,0.2653061224489796,0,0,0,0,0,0,0,2.75
msg-d16d9538bf8b80f65dff,url-4a87a8264129a2a15363,hxxps://cms[.]itc[.]ac[.]kr,124,13,22,3,0.0967741935483871,0.18548387096774194,2,0,0,0,0,0,0,2.9689185639620974
msg-ac86170c6f7c16322475,url-920ffc480e30b1360552,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-45fe1466551b56565820,url-3d8ddd8610a0cc1145f1,hxxps://www[.]sktad[.]co[.]kr,51,15,36,3,0.11764705882352941,0.11764705882352941,2,0,0,0,0,0,0,3.139572261986723
msg-69f0208864e5df134886,url-12fb54f52b512c1a06ce,hxxp://pf[.]kakao[.]com,20,12,8,1,0.0,0.2,1,0,0,0,0,0,0,2.918295834054489
msg-33b86f2de79314f2e8ea,url-a693d1c42ef0593b7688,hxxps://cms[.]itc[.]ac[.]kr,118,13,22,3,0.1016949152542373,0.17796610169491525,2,0,0,0,0,0,0,2.9689185639620974
msg-fb2ea4ccbd250632b460,url-71a3675b258e28e92394,hxxp://bit[.]ly,14,6,8,1,0.07142857142857142,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-fb2ea4ccbd250632b460,url-6a83e3a142ce49ef0568,hxxp://m[.]club,6,6,0,0,0.0,0.16666666666666666,0,0,0,0,0,0,0,2.584962500721156
msg-fb2ea4ccbd250632b460,url-df9bf56cb23e6a227ea4,hxxp://bit[.]ly,17,6,11,1,0.0,0.17647058823529413,0,0,0,0,0,0,0,2.584962500721156
msg-54042337a1ae2711919e,url-33ac729852c7b2421808,hxxp://t-mms[.]kr,58,8,5,1,0.2413793103448276,0.29310344827586204,0,0,0,0,0,0,0,2.75
msg-54042337a1ae2711919e,url-9469f216d6cc4d635145,hxxp://t-mms[.]kr,59,8,5,1,0.22033898305084745,0.288135593220339,0,0,0,0,0,0,0,2.75
msg-03777fb4b12304f7388c,url-0248bd146e67e7e1c641,hxxp://gishow[.]kr,17,9,8,1,0.11764705882352941,0.11764705882352941,0,0,0,0,0,0,0,3.169925001442312
msg-e0561f986bf60449ba79,url-da9c40d106c50f6563a1,hxxps://www[.]youtube[.]com,48,15,33,2,0.041666666666666664,0.10416666666666667,1,0,0,0,0,0,0,3.1898980954642875
msg-b81d1d7d9ef5a61205c3,url-2efdc4e22dfd3224fc1b,hxxp://t-mms[.]kr,59,8,5,1,0.2542372881355932,0.288135593220339,0,0,0,0,0,0,0,2.75
msg-1af9d2c184fefd39657b,url-e529836b477011c6dede,hxxps://wmb[.]miraeassetdaewoo[.]com,74,24,12,2,0.05405405405405406,0.1891891891891892,1,0,0,0,0,0,0,3.542481250360578
msg-1af9d2c184fefd39657b,url-fffbd87fd0fad0f92ea1,hxxp://m[.]global,8,8,0,0,0.0,0.125,0,0,0,0,0,0,0,2.75
msg-9c4c2af8beb13a426cb5,url-693e82b37f6f2f13718e,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-c2d98e47c5d571f5cda0,url-1952b58c422866de04ac,hxxp://bit[.]ly,14,6,8,1,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-dd6ca0b2fcad32456518,url-4008ae7a255128fd33d1,hxxps://bit[.]ly,14,6,8,1,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-656fc5be1c189b8d43bb,url-26f8f0f86944a3255799,hxxp://bit[.]ly,14,6,8,1,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-309ae08f1d5351746d73,url-e19ae6642e5286b54a17,hxxps://tdeal[.]kr,95,8,18,2,0.2736842105263158,0.17894736842105263,0,0,0,0,0,0,0,3.0
msg-7effccedcff659736c42,url-2f41c8e27e6491ca747d,hxxps://me2[.]kr,12,6,6,1,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,2.584962500721156
msg-104178de5a02c0f38cca,url-ece092733e54f373b577,hxxp://t-mms[.]kr,59,8,5,1,0.2542372881355932,0.288135593220339,0,0,0,0,0,0,0,2.75
msg-b125b62a62bd72c62280,url-7ae62be66a17704cc0f2,hxxp://bit[.]ly,17,6,11,1,0.0,0.11764705882352941,0,0,0,0,0,0,0,2.584962500721156
msg-b125b62a62bd72c62280,url-4d25942acde243874df9,hxxp://m[.]global,8,8,0,0,0.0,0.125,0,0,0,0,0,0,0,2.75
msg-e661c476decc3ff2c404,url-c3d7ff3cb182684b4799,hxxp://bit[.]ly,14,6,8,1,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-b02c8fbdcaf289218ac9,url-97c9363a09f086757c1b,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-73c8297cb50a92f7acee,url-05ccdffb46e0175ee8b1,hxxp://mdm[.]alps[.]llogis[.]com:8200,77,19,26,5,0.2597402597402597,0.15584415584415584,2,0,1,0,0,0,0,3.2866294867861954
msg-73c8297cb50a92f7acee,url-7f3aad8e263cd7f22c0c,hxxps://gis[.]lottegl[.]com,58,15,43,4,0.05172413793103448,0.13793103448275862,1,0,0,0,0,0,0,3.240223928941852
msg-74e9c61cc26e811951e1,url-7a6e23cce832930f1b76,hxxp://t-mms[.]kr,87,8,5,1,0.13793103448275862,0.22988505747126436,0,0,0,0,0,0,0,2.75
msg-a85a951f5008a33c6d70,url-11854fec441bc72fb42c,hxxps://공공알림문자[.]org,34,10,6,1,0.08823529411764706,0.14705882352941177,0,0,0,0,0,0,0,3.1219280948873624
msg-b5d11a9c507f8193ce42,url-27641913a966280bd890,hxxps://bit[.]ly,14,6,8,1,0.21428571428571427,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-0e6daee2da92ffbbb512,url-ba35aca1481d30bfbbac,hxxp://pf[.]kakao[.]com,20,12,8,1,0.0,0.2,1,0,0,0,0,0,0,2.918295834054489
msg-b635f329057fbccd8000,url-cb831efbf8a52afcfe54,hxxps://공공알림문자[.]org,34,10,6,1,0.08823529411764706,0.14705882352941177,0,0,0,0,0,0,0,3.1219280948873624
msg-b635f329057fbccd8000,url-62a1f802a02a7fee045a,hxxps://공공알림문자[.]org,34,10,6,1,0.08823529411764706,0.14705882352941177,0,0,0,0,0,0,0,3.1219280948873624
msg-2aed28327314edcb3cd4,url-22e1ba25ce23d5a35c91,hxxp://t-mms[.]kr,59,8,5,1,0.22033898305084745,0.288135593220339,0,0,0,0,0,0,0,2.75
msg-63cf5ce8712dfd56523f,url-32084c49ada8de8add2a,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-5e60f5db2b69df66c01d,url-0f3f867216196afe640e,hxxps://cafe[.]bithumb[.]com,44,16,28,3,0.1590909090909091,0.13636363636363635,1,0,0,0,0,0,0,3.5
msg-5e60f5db2b69df66c01d,url-a9161956bf62ecd9a0cf,hxxp://www[.]bithumb[.]com,15,15,0,0,0.0,0.13333333333333333,1,0,0,0,0,0,0,3.1898980954642875
msg-56aec342d91770159a03,url-c6e2b188256a5b20eb1b,hxxp://boanissue[.]co[.]kr,25,15,10,1,0.0,0.16,1,0,0,0,0,0,0,3.506890595608519
msg-65df6abda9b1d121318d,url-3f762e7d7e6b786c589a,hxxp://bit[.]ly,17,6,11,1,0.11764705882352941,0.17647058823529413,0,0,0,0,0,0,0,2.584962500721156
msg-01f10464cd703a6f3108,url-5819d969e1fdf8f82608,hxxps://mms[.]doortodoor[.]co[.]kr:8443,82,20,17,2,0.04878048780487805,0.12195121951219512,2,0,1,0,0,0,0,2.8709505944546687
msg-6edf7fb06a42e5c3b5f4,url-4f6f65f7024f390653ed,hxxp://bit[.]ly,14,6,8,1,0.07142857142857142,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-b19ebc0d96ab400726cb,url-9811d8dec2ce0622cda1,hxxps://www[.]sktad[.]co[.]kr,51,15,36,3,0.058823529411764705,0.11764705882352941,2,0,0,0,0,0,0,3.139572261986723
msg-4928720353c3d4d273bc,url-9850ad20855e32ab4a44,hxxps://wmb[.]miraeassetsecurities[.]com,81,28,12,2,0.09876543209876543,0.1728395061728395,1,0,0,0,0,0,0,3.539148671903071
msg-4928720353c3d4d273bc,url-e6b83ecca4ceb5207a47,hxxp://bit[.]ly,21,6,15,1,0.0,0.09523809523809523,0,0,0,0,0,0,0,2.584962500721156
msg-d868629b8717c8daad34,url-a05928992528e5a4e8cd,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-82d0c1730ca2584d1a57,url-138ceaad4cc07c693df3,hxxps://microsoft[.]com,55,13,42,5,0.03636363636363636,0.12727272727272726,0,0,0,0,0,0,0,3.0269868333592873
msg-82d0c1730ca2584d1a57,url-8e24470550fa2523e010,hxxps://www[.]microsoft[.]com,51,17,34,4,0.0392156862745098,0.13725490196078433,1,0,0,0,0,0,0,3.1751231351134606
msg-3aea88d9e5098bcad3cc,url-ff4a7b598ef9820a498f,hxxps://wmb[.]miraeassetsecurities[.]com,82,28,12,2,0.07317073170731707,0.17073170731707318,1,0,0,0,0,0,0,3.539148671903071
msg-3aea88d9e5098bcad3cc,url-adbb80828fa13e503f10,hxxp://bit[.]ly,18,6,12,1,0.0,0.1111111111111111,0,0,0,0,0,0,0,2.584962500721156
msg-3aea88d9e5098bcad3cc,url-4249613628b428692d86,hxxp://bit[.]ly,21,6,15,1,0.0,0.09523809523809523,0,0,0,0,0,0,0,2.584962500721156
msg-54ef4ebdf8bbad31bca1,url-32fc174c4e9bf93fe7b9,hxxp://t-mms[.]kr,59,8,5,1,0.2542372881355932,0.288135593220339,0,0,0,0,0,0,0,2.75
msg-f4dec7e31a9ca8542256,url-baf105a9ab21a8badef0,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-0a564015ea2e6b1c200a,url-33d6fedfe6b761b76a54,hxxp://bit[.]ly,17,6,11,1,0.0,0.11764705882352941,0,0,0,0,0,0,0,2.584962500721156
msg-0a564015ea2e6b1c200a,url-c631e22b122abca04b05,hxxp://bit[.]ly,15,6,9,1,0.0,0.13333333333333333,0,0,0,0,0,0,0,2.584962500721156
msg-0a564015ea2e6b1c200a,url-baaa89d7371c6eb68720,hxxp://bit[.]ly,16,6,10,1,0.0625,0.125,0,0,0,0,0,0,0,2.584962500721156
msg-81c4f710b900a77faee7,url-b7979603dcdcea831318,hxxp://t-mms[.]kr,59,8,5,1,0.23728813559322035,0.288135593220339,0,0,0,0,0,0,0,2.75
msg-81c4f710b900a77faee7,url-253a65dbf101daf726e2,hxxp://t-mms[.]kr,86,8,5,1,0.16279069767441862,0.2441860465116279,0,0,0,0,0,0,0,2.75
msg-4946aec0dfeb2632c427,url-56167fb955156503fd54,hxxp://www[.]skt-id[.]co[.]kr)에서,19,19,0,0,0.0,0.2631578947368421,2,0,0,0,0,0,0,3.6421498816369042
msg-d77f89b532ded73b3d8a,url-1be6d3df343194ef1443,hxxp://www[.]tworld[.]co[.]kr,16,16,0,0,0.0,0.1875,2,0,0,0,0,0,0,2.952819531114783
msg-8675a1ac0fbc8037e51e,url-badf83a67f8b03d4995d,hxxps://tdeal[.]kr,96,8,18,2,0.28125,0.17708333333333334,0,0,0,0,0,0,0,3.0
msg-9ac4e18caa70d9f5b285,url-73517adc19a3a5e4b656,hxxps://forms[.]gle,29,9,20,1,0.10344827586206896,0.10344827586206896,0,0,0,0,0,0,0,3.169925001442312
msg-12911877e15a4482ad9f,url-ccceef3d9f0aeae026d3,hxxp://t-mms[.]kr,60,8,5,1,0.23333333333333334,0.2833333333333333,0,0,0,0,0,0,0,2.75
msg-12911877e15a4482ad9f,url-1f5aa93c0ce08eb73fd9,hxxp://t-mms[.]kr,59,8,5,1,0.23728813559322035,0.288135593220339,0,0,0,0,0,0,0,2.75
msg-5cfb4ac89fe2be81645d,url-2ce7e19b43f395658c92,hxxp://t-mms[.]kr,60,8,5,1,0.25,0.2833333333333333,0,0,0,0,0,0,0,2.75
msg-1a783e2c76dcca1f1153,url-3a09d785ef5afcc6874c,hxxp://bit[.]ly,18,6,12,1,0.1111111111111111,0.16666666666666666,0,0,0,0,0,0,0,2.584962500721156
msg-1a783e2c76dcca1f1153,url-828107fa19f24e564221,hxxp://bit[.]ly,17,6,11,1,0.0,0.11764705882352941,0,0,0,0,0,0,0,2.584962500721156
msg-1a783e2c76dcca1f1153,url-558bd4cea5e0f22f3160,hxxp://bit[.]ly,16,6,10,1,0.0625,0.125,0,0,0,0,0,0,0,2.584962500721156
msg-bd3060200681ade8b1ca,url-0bc1dfbd944be128f8fd,hxxp://www[.]skt-id[.]co[.]kr)에서,19,19,0,0,0.0,0.2631578947368421,2,0,0,0,0,0,0,3.6421498816369042
msg-a9cca579e18acab4d03a,url-1c7ad3efe29e6c40d1d2,hxxp://sktmmscs[.]co[.]kr,134,14,14,1,0.35074626865671643,0.1044776119402985,1,0,0,0,0,0,0,2.8962915290459277
msg-09ab7632ef3bc109c120,url-e3a4c7b428b97d1a959e,hxxp://m[.]tworld[.]co[.]kr,14,14,0,0,0.0,0.21428571428571427,2,0,0,0,0,0,0,3.1820058147602133
msg-485e90932a585bbb4aa3,url-9152482a3bdf28ec8c98,hxxp://bit[.]ly,16,6,10,1,0.0,0.1875,0,0,0,0,0,0,0,2.584962500721156
msg-63b36e59a546fbca5d38,url-e09158ed0b0ff5e518ab,hxxps://bit[.]ly,14,6,8,1,0.07142857142857142,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-02669e570ae16e96b296,url-9b1cbf4a9ad8038cb1d1,hxxp://t-mms[.]kr,58,8,5,1,0.2413793103448276,0.29310344827586204,0,0,0,0,0,0,0,2.75
msg-c7ef473c5f39f458ed04,url-18adaa6fdcaff3b5cd86,hxxps://s[.]tdeal[.]kr,40,10,6,1,0.375,0.175,1,0,0,0,0,0,0,3.1219280948873624
msg-ed791d498f5c478d97bf,url-a3777d3ea8b77d2e8a6e,hxxp://pf[.]kakao[.]com,20,12,8,1,0.0,0.2,1,0,0,0,0,0,0,2.918295834054489
msg-b5eb64397a6a48f34dba,url-ec86a3de4a36e170242a,hxxp://sktcloud[.]com,18,12,6,1,0.0,0.1111111111111111,0,0,0,0,0,0,0,3.2516291673878226
msg-fbe3402ef80d995c59a3,url-1cbca27dfd50e7b43f7b,hxxp://boanissue[.]co[.]kr,25,15,10,1,0.0,0.16,1,0,0,0,0,0,0,3.506890595608519
msg-6bd42d2f0c83176b07f2,url-bd2a7495210a9eb69e6a,hxxp://sktgifts[.]com,19,12,7,1,0.0,0.21052631578947367,0,0,0,0,0,0,0,3.2516291673878226
msg-6bd42d2f0c83176b07f2,url-c3125e4c185eb3662bc1,hxxp://tworldfriends[.]co[.]kr,30,19,11,1,0.3,0.1,1,0,0,0,0,0,0,3.6818808028034025
msg-238cf71925ec9da2acdf,url-0315d73cd2ed6f344b0b,hxxp://fine[.]fss[.]or[.]kr,14,14,0,0,0.0,0.21428571428571427,2,0,0,0,0,0,0,3.0391486719030705
msg-9369ec58f5e10a219d9b,url-278a36f0e163b55cdf69,hxxps://bit[.]ly,14,6,8,1,0.07142857142857142,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-3a472654dd6ae84a389d,url-279b256235c0f6185db5,hxxps://bit[.]ly,14,6,8,1,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-3a472654dd6ae84a389d,url-058daadd42eb9b78f8e2,hxxps://bit[.]ly,14,6,8,1,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,2.584962500721156
msg-074706b0f93a27005286,url-9dcb6ddabbe39b631ef0,hxxps://s[.]tdeal[.]kr,40,10,6,1,0.375,0.175,1,0,0,0,0,0,0,3.1219280948873624
msg-f23479feba01a65245b7,url-152ff81362bdb7f9a336,hxxps://askpr[.]kr,19,8,11,1,0.0,0.10526315789473684,0,0,0,0,0,0,0,2.5
msg-8d03578041566d94a5ff,url-95b8eb7baa1452c4399e,hxxps://paikdabang-app[.]theborn[.]co[.]kr,45,28,17,3,0.0,0.17777777777777778,2,0,0,0,0,0,0,3.8248629576173565
msg-020b56fd8b4302e340ec,url-c032ddc5b9475416bdec,hxxp://bit[.]ly,19,6,13,1,0.05263157894736842,0.10526315789473684,0,0,0,0,0,0,0,2.584962500721156
msg-020b56fd8b4302e340ec,url-dfabdf93e43adfc88a83,hxxp://m[.]global,8,8,0,0,0.0,0.125,0,0,0,0,0,0,0,2.75
msg-020b56fd8b4302e340ec,url-3d3f5f87c3aea6c51772,hxxp://bit[.]ly,19,6,13,1,0.05263157894736842,0.10526315789473684,0,0,0,0,0,0,0,2.584962500721156
msg-020b56fd8b4302e340ec,url-e7b14bdae93ac46c8387,hxxp://m[.]global,8,8,0,0,0.0,0.125,0,0,0,0,0,0,0,2.75
msg-020b56fd8b4302e340ec,url-63858b189c067de651ba,hxxp://onelink[.]to,19,10,9,1,0.0,0.15789473684210525,0,0,0,0,0,0,0,2.9219280948873623
msg-020b56fd8b4302e340ec,url-fe5f6864d4d5ab4952c5,hxxp://onelink[.]to,18,10,8,1,0.0,0.16666666666666666,0,0,0,0,0,0,0,2.9219280948873623
msg-d55b80c281b19c7bf57a,url-363934843d8946b581e3,hxxps://s[.]tdeal[.]kr,40,10,6,1,0.35,0.175,1,0,0,0,0,0,0,3.1219280948873624
msg-eb5d1584fe01438ff991,url-25e0ee9a64cded4e1bfb,hxxps://paikdabang-app[.]theborn[.]co[.]kr,45,28,17,3,0.0,0.17777777777777778,2,0,0,0,0,0,0,3.8248629576173565
